vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,pickup_zone_name,pickup_borough,dropoff_location_id,dropoff_zone_name,dropoff_borough,is_inter_borough,trip_distance,trip_duration_mins,avg_speed_mph,fare_amount,tip_amount,tip_percentage,total_cost,cost_per_mile,pickup_hour,pickup_day,pickup_month,pickup_year,day_type,time_of_day,payment_type,rate_code
1,2018-01-01T02:43:00.000+02:00,2018-01-01T02:55:00.000+02:00,1.0,164,Midtown South,Manhattan,145,Long Island City/Hunters Point,Queens,true,3.0,12.0,15.0,11.5,3.0,26.08695652173913,21.56,3.8333333333333335,2,2,1,2018,weekday,night,1,1
2,2018-09-15T05:29:00.000+02:00,2018-09-15T05:37:00.000+02:00,5.0,41,Central Harlem,Manhattan,162,Midtown East,Manhattan,false,3.34,8.0,25.05,11.5,0.0,0.0,12.8,3.44311377245509,5,7,9,2018,weekend,night,2,1
1,2018-06-28T09:13:00.000+02:00,2018-06-28T09:52:00.000+02:00,1.0,107,Gramercy,Manhattan,40,Carroll Gardens,Brooklyn,true,4.9,39.0,7.538461538461538,25.5,5.25,20.588235294117645,31.55,5.204081632653061,9,5,6,2018,weekday,morning_rush,1,1
1,2018-03-15T18:53:00.000+02:00,2018-03-15T19:08:00.000+02:00,1.0,79,East Village,Manhattan,232,Two Bridges/Seward Park,Manhattan,false,1.8,15.0,7.2,10.5,2.45,23.333333333333332,14.75,5.833333333333333,18,5,3,2018,weekday,evening_rush,1,1
2,2018-06-15T09:32:00.000+02:00,2018-06-15T09:48:00.000+02:00,1.0,233,UN/Turtle Bay South,Manhattan,261,World Trade Center,Manhattan,false,5.49,16.0,20.587500000000002,19.5,4.06,20.820512820512818,24.36,3.551912568306011,9,6,6,2018,weekday,morning_rush,1,1
1,2018-03-13T08:02:00.000+02:00,2018-03-13T08:23:00.000+02:00,1.0,79,East Village,Manhattan,161,Midtown Center,Manhattan,false,2.5,21.0,7.142857142857143,14.5,3.05,21.034482758620687,18.35,5.8,8,3,3,2018,weekday,morning_rush,1,1
1,2018-11-13T07:18:00.000+02:00,2018-11-13T07:31:00.000+02:00,1.0,236,Upper East Side North,Manhattan,140,Lenox Hill East,Manhattan,false,1.6,13.0,7.384615384615385,10.0,0.0,0.0,10.8,6.25,7,3,11,2018,weekday,morning_rush,2,1
1,2018-05-03T21:21:00.000+02:00,2018-05-03T21:29:00.000+02:00,1.0,249,West Village,Manhattan,231,TriBeCa/Civic Center,Manhattan,false,1.5,8.0,11.25,7.5,1.0,13.333333333333334,9.8,5.0,21,5,5,2018,weekday,night,1,1
1,2018-01-18T21:49:00.000+02:00,2018-01-18T22:12:00.000+02:00,1.0,48,Clinton East,Manhattan,79,East Village,Manhattan,false,3.7,23.0,9.652173913043478,16.5,3.55,21.515151515151516,21.35,4.45945945945946,21,5,1,2018,weekday,night,1,1
2,2018-05-21T13:55:00.000+02:00,2018-05-21T14:04:00.000+02:00,6.0,161,Midtown Center,Manhattan,234,Union Sq,Manhattan,false,1.39,9.0,9.266666666666666,8.0,1.76,22.0,10.56,5.755395683453238,13,2,5,2018,weekday,midday,1,1
2,2018-06-27T21:00:00.000+02:00,2018-06-27T21:06:00.000+02:00,1.0,107,Gramercy,Manhattan,79,East Village,Manhattan,false,0.75,6.0,7.5,5.5,1.36,24.727272727272727,8.16,7.333333333333333,21,4,6,2018,weekday,night,1,1
2,2018-10-11T10:32:00.000+02:00,2018-10-11T10:45:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,237,Upper East Side South,Manhattan,false,1.22,13.0,5.63076923076923,9.5,2.06,21.684210526315788,12.360000000000001,7.786885245901639,10,5,10,2018,weekday,midday,1,1
1,2018-04-16T10:47:00.000+02:00,2018-04-16T10:49:00.000+02:00,1.0,148,Lower East Side,Manhattan,79,East Village,Manhattan,false,0.5,2.0,15.0,3.5,1.25,35.714285714285715,5.55,7.0,10,2,4,2018,weekday,midday,1,1
1,2018-01-15T22:57:00.000+02:00,2018-01-15T23:10:00.000+02:00,1.0,144,Little Italy/NoLiTa,Manhattan,90,Flatiron,Manhattan,false,2.6,13.0,12.0,11.5,2.55,22.17391304347826,15.350000000000001,4.423076923076923,22,2,1,2018,weekday,night,1,1
1,2018-02-19T12:43:00.000+02:00,2018-02-19T12:46:00.000+02:00,1.0,50,Clinton West,Manhattan,163,Midtown North,Manhattan,false,0.7,3.0,13.999999999999998,4.5,0.0,0.0,5.3,6.428571428571429,12,2,2,2018,weekday,midday,1,1
2,2018-10-16T08:02:00.000+02:00,2018-10-16T08:09:00.000+02:00,1.0,237,Upper East Side South,Manhattan,141,Lenox Hill West,Manhattan,false,1.01,7.0,8.657142857142857,6.5,1.46,22.46153846153846,8.760000000000002,6.435643564356436,8,3,10,2018,weekday,morning_rush,1,1
2,2018-03-20T15:24:00.000+02:00,2018-03-20T15:37:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,226,Sunnyside,Queens,true,3.49,13.0,16.107692307692307,13.0,3.45,26.53846153846154,17.25,3.7249283667621773,15,3,3,2018,weekday,midday,1,1
1,2018-06-09T07:19:00.000+02:00,2018-06-09T07:22:00.000+02:00,1.0,234,Union Sq,Manhattan,170,Murray Hill,Manhattan,false,0.9,3.0,18.0,5.0,1.15,23.0,6.95,5.555555555555555,7,7,6,2018,weekend,morning_rush,1,1
1,2018-02-28T17:31:00.000+02:00,2018-02-28T17:50:00.000+02:00,1.0,162,Midtown East,Manhattan,90,Flatiron,Manhattan,false,2.3,19.0,7.263157894736842,13.0,2.95,22.692307692307693,17.75,5.6521739130434785,17,4,2,2018,weekday,evening_rush,1,1
2,2018-04-19T14:53:00.000+02:00,2018-04-19T15:06:00.000+02:00,2.0,238,Upper West Side North,Manhattan,41,Central Harlem,Manhattan,false,1.96,13.0,9.046153846153846,10.5,2.26,21.523809523809522,13.56,5.357142857142858,14,5,4,2018,weekday,midday,1,1
2,2018-04-14T18:14:00.000+02:00,2018-04-14T18:30:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,137,Kips Bay,Manhattan,false,1.42,16.0,5.325,11.0,2.36,21.454545454545453,14.16,7.746478873239437,18,7,4,2018,weekend,evening_rush,1,1
2,2018-04-22T08:01:00.000+02:00,2018-04-22T08:08:00.000+02:00,1.0,74,East Harlem North,Manhattan,237,Upper East Side South,Manhattan,false,2.6,7.0,22.285714285714285,9.0,1.2,13.333333333333334,11.0,3.4615384615384612,8,1,4,2018,weekend,morning_rush,1,1
2,2018-11-27T12:14:00.000+02:00,2018-11-27T12:32:00.000+02:00,1.0,237,Upper East Side South,Manhattan,161,Midtown Center,Manhattan,false,0.88,18.0,2.9333333333333336,12.0,2.56,21.333333333333336,15.360000000000001,13.636363636363637,12,3,11,2018,weekday,midday,1,1
2,2018-02-27T01:15:00.000+02:00,2018-02-27T01:21:00.000+02:00,2.0,170,Murray Hill,Manhattan,236,Upper East Side North,Manhattan,false,1.83,6.0,18.3,7.0,1.24,17.71428571428571,9.540000000000001,3.8251366120218577,1,3,2,2018,weekday,night,1,1
2,2018-03-24T19:21:00.000+02:00,2018-03-24T19:31:00.000+02:00,1.0,68,East Chelsea,Manhattan,13,Battery Park City,Manhattan,false,2.55,10.0,15.299999999999999,10.5,0.0,0.0,11.3,4.11764705882353,19,7,3,2018,weekend,evening_rush,2,1
1,2018-02-01T23:53:00.000+02:00,2018-02-01T23:58:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,50,Clinton West,Manhattan,false,1.1,5.0,13.200000000000001,5.5,1.0,18.181818181818183,7.8,5.0,23,5,2,2018,weekday,night,1,1
2,2018-09-11T11:19:00.000+02:00,2018-09-11T11:25:00.000+02:00,1.0,236,Upper East Side North,Manhattan,237,Upper East Side South,Manhattan,false,1.04,6.0,10.4,6.0,0.0,0.0,6.8,5.769230769230769,11,3,9,2018,weekday,midday,2,1
2,2018-04-14T03:26:00.000+02:00,2018-04-14T03:30:00.000+02:00,1.0,148,Lower East Side,Manhattan,256,Williamsburg (South Side),Brooklyn,true,1.85,4.0,27.75,8.0,0.0,0.0,9.3,4.324324324324324,3,7,4,2018,weekend,night,2,1
2,2018-02-17T19:15:00.000+02:00,2018-02-17T19:22:00.000+02:00,2.0,162,Midtown East,Manhattan,141,Lenox Hill West,Manhattan,false,1.0,7.0,8.571428571428571,6.5,1.0,15.384615384615385,8.3,6.5,19,7,2,2018,weekend,evening_rush,1,1
1,2018-08-10T18:01:00.000+02:00,2018-08-10T18:06:00.000+02:00,2.0,186,Penn Station/Madison Sq West,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,0.2,5.0,2.4000000000000004,5.0,0.0,0.0,6.8,25.0,18,6,8,2018,weekday,evening_rush,2,1
2,2018-09-12T08:41:00.000+02:00,2018-09-12T08:46:00.000+02:00,2.0,229,Sutton Place/Turtle Bay North,Manhattan,162,Midtown East,Manhattan,false,0.43,5.0,5.16,5.0,1.74,34.8,7.54,11.627906976744185,8,4,9,2018,weekday,morning_rush,1,1
2,2018-01-10T19:25:00.000+02:00,2018-01-10T19:43:00.000+02:00,1.0,237,Upper East Side South,Manhattan,170,Murray Hill,Manhattan,false,2.72,18.0,9.066666666666668,13.5,1.5,11.11111111111111,16.8,4.963235294117647,19,4,1,2018,weekday,evening_rush,1,1
2,2018-06-27T21:50:00.000+02:00,2018-06-27T21:54:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,0.68,4.0,10.200000000000001,5.0,0.0,0.0,6.3,7.352941176470588,21,4,6,2018,weekday,night,2,1
1,2018-04-04T08:10:00.000+02:00,2018-04-04T08:13:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,48,Clinton East,Manhattan,false,0.3,3.0,5.999999999999999,4.0,1.4,35.0,6.2,13.333333333333334,8,4,4,2018,weekday,morning_rush,1,1
1,2018-12-30T11:53:00.000+02:00,2018-12-30T12:00:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,230,Times Sq/Theatre District,Manhattan,false,1.0,7.0,8.571428571428571,6.5,0.0,0.0,7.3,6.5,11,1,12,2018,weekend,midday,3,1
2,2018-01-04T06:07:00.000+02:00,2018-01-04T06:37:00.000+02:00,2.0,41,Central Harlem,Manhattan,132,JFK Airport,Queens,true,18.26,30.0,36.52,52.0,11.71,22.519230769230774,70.27000000000001,2.8477546549835706,6,5,1,2018,weekday,morning_rush,1,2
1,2018-11-13T23:53:00.000+02:00,2018-11-14T00:18:00.000+02:00,1.0,90,Flatiron,Manhattan,41,Central Harlem,Manhattan,false,6.0,25.0,14.399999999999999,22.5,4.75,21.11111111111111,28.55,3.75,23,3,11,2018,weekday,night,1,1
1,2018-06-26T09:49:00.000+02:00,2018-06-26T09:58:00.000+02:00,1.0,236,Upper East Side North,Manhattan,237,Upper East Side South,Manhattan,false,1.7,9.0,11.333333333333334,8.5,1.4,16.470588235294116,10.700000000000001,5.0,9,3,6,2018,weekday,morning_rush,1,1
1,2018-03-02T02:27:00.000+02:00,2018-03-02T02:37:00.000+02:00,2.0,230,Times Sq/Theatre District,Manhattan,263,Yorkville West,Manhattan,false,2.6,10.0,15.600000000000001,10.0,2.0,20.0,13.3,3.846153846153846,2,6,3,2018,weekday,night,1,1
1,2018-04-16T19:18:00.000+02:00,2018-04-16T19:24:00.000+02:00,1.0,234,Union Sq,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.0,6.0,10.0,6.0,1.55,25.833333333333336,9.350000000000001,6.0,19,2,4,2018,weekday,evening_rush,1,1
2,2018-07-27T12:26:00.000+02:00,2018-07-27T12:45:00.000+02:00,5.0,236,Upper East Side North,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,2.18,19.0,6.8842105263157904,13.5,1.0,7.4074074074074066,15.3,6.192660550458715,12,6,7,2018,weekday,midday,1,1
1,2018-01-16T13:29:00.000+02:00,2018-01-16T13:37:00.000+02:00,1.0,164,Midtown South,Manhattan,100,Garment District,Manhattan,false,0.7,8.0,5.25,6.5,1.0,15.384615384615385,8.3,9.285714285714286,13,3,1,2018,weekday,midday,1,1
2,2018-12-20T14:07:00.000+02:00,2018-12-20T14:21:00.000+02:00,2.0,236,Upper East Side North,Manhattan,140,Lenox Hill East,Manhattan,false,1.47,14.0,6.3,10.5,2.5,23.809523809523807,13.8,7.142857142857143,14,5,12,2018,weekday,midday,1,1
2,2018-11-29T06:50:00.000+02:00,2018-11-29T07:04:00.000+02:00,1.0,158,Meatpacking/West Village West,Manhattan,261,World Trade Center,Manhattan,false,2.14,14.0,9.171428571428573,11.5,2.46,21.391304347826086,14.760000000000002,5.373831775700935,6,5,11,2018,weekday,morning_rush,1,1
2,2018-07-15T02:29:00.000+02:00,2018-07-15T02:34:00.000+02:00,1.0,163,Midtown North,Manhattan,230,Times Sq/Theatre District,Manhattan,false,0.66,5.0,7.920000000000001,5.0,0.0,0.0,6.3,7.575757575757575,2,1,7,2018,weekend,night,2,1
2,2018-05-12T00:27:00.000+02:00,2018-05-12T00:33:00.000+02:00,1.0,48,Clinton East,Manhattan,163,Midtown North,Manhattan,false,0.94,6.0,9.399999999999999,6.0,5.0,83.33333333333334,12.3,6.382978723404256,0,7,5,2018,weekend,night,1,1
1,2018-10-24T11:47:00.000+02:00,2018-10-24T12:16:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,161,Midtown Center,Manhattan,false,2.6,29.0,5.379310344827586,18.0,3.75,20.833333333333336,22.55,6.9230769230769225,11,4,10,2018,weekday,midday,1,1
2,2018-09-14T10:40:00.000+02:00,2018-09-14T10:50:00.000+02:00,1.0,151,Manhattan Valley,Manhattan,239,Upper West Side South,Manhattan,false,1.6,10.0,9.600000000000001,8.5,2.32,27.294117647058826,11.620000000000001,5.3125,10,6,9,2018,weekday,midday,1,1
2,2018-08-10T09:38:00.000+02:00,2018-08-10T09:51:00.000+02:00,2.0,148,Lower East Side,Manhattan,113,Greenwich Village North,Manhattan,false,1.37,13.0,6.323076923076924,9.5,1.0,10.526315789473683,11.3,6.934306569343065,9,6,8,2018,weekday,morning_rush,1,1
2,2018-10-15T11:03:00.000+02:00,2018-10-15T11:19:00.000+02:00,1.0,161,Midtown Center,Manhattan,100,Garment District,Manhattan,false,1.31,16.0,4.9125000000000005,10.5,2.26,21.523809523809522,13.56,8.015267175572518,11,2,10,2018,weekday,midday,1,1
1,2018-05-21T20:10:00.000+02:00,2018-05-21T20:28:00.000+02:00,1.0,164,Midtown South,Manhattan,209,Seaport,Manhattan,false,4.4,18.0,14.666666666666668,16.0,0.0,0.0,17.3,3.6363636363636362,20,2,5,2018,weekday,night,2,1
2,2018-11-08T08:02:00.000+02:00,2018-11-08T08:37:00.000+02:00,1.0,222,Starrett City,Brooklyn,135,Kew Gardens Hills,Queens,true,10.78,35.0,18.479999999999997,31.89,0.0,0.0,32.69,2.9582560296846014,8,5,11,2018,weekday,morning_rush,1,5
1,2018-04-26T15:30:00.000+02:00,2018-04-26T15:36:00.000+02:00,3.0,234,Union Sq,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,0.7,6.0,6.999999999999999,5.5,0.0,0.0,6.3,7.857142857142858,15,5,4,2018,weekday,midday,2,1
2,2018-09-16T13:46:00.000+02:00,2018-09-16T13:48:00.000+02:00,1.0,100,Garment District,Manhattan,164,Midtown South,Manhattan,false,0.39,2.0,11.700000000000001,3.5,0.0,0.0,4.3,8.974358974358974,13,1,9,2018,weekend,midday,2,1
1,2018-07-08T16:36:00.000+02:00,2018-07-08T16:55:00.000+02:00,1.0,170,Murray Hill,Manhattan,236,Upper East Side North,Manhattan,false,2.4,19.0,7.578947368421053,14.0,0.0,0.0,14.8,5.833333333333334,16,1,7,2018,weekend,evening_rush,2,1
2,2018-10-29T19:08:00.000+02:00,2018-10-29T19:10:00.000+02:00,2.0,230,Times Sq/Theatre District,Manhattan,163,Midtown North,Manhattan,false,0.36,2.0,10.799999999999999,4.0,1.16,28.999999999999996,6.96,11.11111111111111,19,2,10,2018,weekday,evening_rush,1,1
2,2018-03-03T06:42:00.000+02:00,2018-03-03T06:53:00.000+02:00,1.0,79,East Village,Manhattan,79,East Village,Manhattan,false,1.96,11.0,10.690909090909091,9.5,2.06,21.684210526315788,12.360000000000001,4.846938775510204,6,7,3,2018,weekend,morning_rush,1,1
